"DATE","CPIUS","CPIEU","M2US","M2EU","IREU","IRUS"
2015-09-01,-1.3423778388628,-1.22961107998618,0.443747317084759,-0.585307257353841,-0.9993217570728,-1.26465424818727
2015-10-01,-1.26956744118366,-1.10601021256516,-0.204318925460182,0.727565802230643,-1.00084836761878,-1.27009140501343
2015-11-01,-1.15289593340745,-1.29141151369669,1.04768102632714,0.589305360974044,-0.998844691277181,-1.27009140501343
2015-12-01,-1.0726820538663,-1.16781064627567,1.09947898048429,0.211393488205973,-1.02952002193549,-1.23746846405645
2016-01-01,-0.845989151847146,-1.16781064627567,0.275051694895071,-0.0290594531098646,-1.04845953402156,-1.21028267992564
2016-02-01,-0.971137031141193,-1.41501238111771,-0.181209936119117,-0.461073237673976,-1.04927054587412,-1.19940836627332
2016-03-01,-1.0293501995839,-1.3532119474072,1.53843705118702,0.142263267577655,-1.0718357580069,-1.20484552309948
2016-04-01,-0.933337456177642,-1.53861324853873,0.852776428421395,0.7870779052063,-1.09573675436741,-1.2021269446864
2016-05-01,-0.970600642468925,-1.41501238111771,-1.40531001053129,0.0899647528414854,-1.09583216752654,-1.2021269446864
2016-06-01,-0.97834863200906,-1.3532119474072,0.507719763187422,-0.097388163933779,-1.09320830565063,-1.19940836627332
2016-07-01,-1.03829627493035,-1.22961107998618,0.204879276042357,0.65302539042271,-1.09144316220684,-1.19668978786023
2016-08-01,-0.955259711092656,-1.22961107998618,0.602692073040298,-0.936969684028239,-1.09621382016303,-1.19397120944715
2016-09-01,-0.814041697213203,-1.10601021256516,0.500899793162363,-0.374510178800281,-1.09821749650463,-1.19397120944715
2016-10-01,-0.753383841663569,-1.04420977885465,0.232046429365272,-0.417390953334927,-1.09993493336886,-1.19397120944715
2016-11-01,-0.733464545295414,-0.982409345144139,0.92988154407642,1.09285389557961,-1.10093677153966,-1.19125263103407
2016-12-01,-0.598877241981085,-0.673407176591588,0.639722819374619,0.774053370885032,-1.10174778339221,-1.15591111166401
2017-01-01,-0.449025389010263,-0.302604574328526,-0.325556574417767,-0.768251870204994,-1.10227255576739,-1.12600674912012
2017-02-01,-0.365220816009325,-0.117203273196995,-0.341789230345126,-0.0404809678223611,-1.1028927413017,-1.12328817070704
